"(PDH-CSV 4.0) (India Standard Time)(-330)","\\Z_ANXX1_HPPAVX1\Memory\% Committed Bytes In Use","\\Z_ANXX1_HPPAVX1\Memory\Available MBytes","\\Z_ANXX1_HPPAVX1\Processor Information(_Total)\% Processor Time"
"02/25/2023 11:11:36.940","83.985855822448115759","424"," "
"02/25/2023 11:11:37.939","83.971927078434248415","420","7.0592437567869703585"
"02/25/2023 11:11:38.936","83.993738816118266755","403","4.0595420892662215095"
"02/25/2023 11:11:39.947","84.107932398120851758","391","4.137793794778787948"
