"(PDH-CSV 4.0) (India Standard Time)(-330)","\\Z_ANXX1_HPPAVX1\Memory\% Committed Bytes In Use","\\Z_ANXX1_HPPAVX1\Memory\Available MBytes","\\Z_ANXX1_HPPAVX1\Processor Information(_Total)\% Processor Time"
"02/25/2023 11:11:49.552","83.195090289971574293","555"," "
"02/25/2023 11:11:50.563","83.232055600553763952","545","2.609698951058847527"
"02/25/2023 11:11:51.558","83.749962501169633811","407","5.0740765991473253393"
"02/25/2023 11:11:52.572","83.655460710557051129","420","2.6767514215212950823"
